episode,seed,scenario,scenario_label,change_round,epsilon,total_reward,mean_absolute_td_error,final_total_score,final_mean_score,final_min_score,bottom_two_mean_score,final_max_score,final_score_gap,final_welfare,final_coordination_capacity,cumulative_capacity_cost,cumulative_workload_units,rounds_bilateral_3pass,rounds_clearinghouse,rounds_public_pool,rounds_subsidized_catch_up,rounds_central_cap2,rounds_equity_cap2,rounds_central_full,policy_name,policy_label,gini_score
,500054,need_based_to_competitive,Need-based → competitive,10.0,0.0,22.4,,121,24.2,17,20.5,30,13,22.4,4,23,109,12,1,1,6,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.08925619834710741
,500054,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,17.25,,100,20.0,9,13.0,27,18,17.25,5,21,102,14,3,1,1,0,0,1,shuffled_learned_sequence,Shuffled learned sequence,0.17599999999999993
,500055,need_based,Need-based,,0.0,19.65,,121,24.2,6,10.0,41,35,19.65,4,22,133,12,2,1,5,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.29421487603305785
,500055,cooperative,Cooperative,,0.0,17.700000000000003,,108,21.6,6,13.5,31,25,17.700000000000003,8,19,159,13,3,1,3,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.21111111111111125
,500055,hoarding,Hoarding,,0.0,19.4,,106,21.2,14,14.0,33,19,19.4,6,21,92,12,3,0,5,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.2075471698113207
,500055,mixed,Mixed,,0.0,21.200000000000003,,123,24.6,11,17.0,39,28,21.200000000000003,4,24,137,12,3,1,4,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.18861788617886188
,500055,need_based_to_competitive,Need-based → competitive,10.0,0.0,23.450000000000003,,133,26.6,14,17.0,47,33,23.450000000000003,4,20,107,12,1,1,6,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.21954887218045127
,500055,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,20.25,,120,24.0,9,15.5,34,25,20.25,3,25,137,10,2,1,7,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.19333333333333336
,500056,need_based,Need-based,,0.0,27.549999999999997,,152,30.4,19,23.0,38,19,27.549999999999997,3,21,283,13,4,1,2,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.12105263157894752
,500056,cooperative,Cooperative,,0.0,22.25,,125,25.0,14,16.5,43,29,22.25,3,20,177,13,3,1,3,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.21120000000000005
,500056,hoarding,Hoarding,,0.0,15.149999999999999,,91,18.2,6,10.0,33,27,15.149999999999999,4,19,82,12,4,0,4,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.2593406593406593
,500056,mixed,Mixed,,0.0,22.25,,125,25.0,14,20.5,30,16,22.25,1,25,153,13,0,2,3,0,0,2,shuffled_learned_sequence,Shuffled learned sequence,0.10240000000000005
,500056,need_based_to_competitive,Need-based → competitive,10.0,0.0,25.85,,149,29.8,14,18.0,44,30,25.85,3,22,128,12,6,0,2,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.2067114093959732
,500056,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,7.5,,45,9.0,3,4.5,13,10,7.5,3,24,92,10,2,4,4,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.23111111111111104
,500057,need_based,Need-based,,0.0,21.549999999999997,,137,27.4,4,11.0,53,49,21.549999999999997,3,25,173,12,2,2,4,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.3591240875912409
,500057,cooperative,Cooperative,,0.0,21.5,,120,24.0,14,16.5,30,16,21.5,5,20,196,13,3,1,2,1,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.14000000000000012
,500057,hoarding,Hoarding,,0.0,13.0,,85,17.0,1,3.5,52,51,13.0,7,21,62,12,3,0,4,1,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.5317647058823529
,500057,mixed,Mixed,,0.0,12.149999999999999,,71,14.2,6,7.5,23,17,12.149999999999999,8,20,112,13,3,1,2,1,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.2647887323943663
,500057,need_based_to_competitive,Need-based → competitive,10.0,0.0,24.200000000000003,,138,27.6,14,15.5,42,28,24.200000000000003,6,20,158,13,3,1,3,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.2289855072463769
,500057,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,16.65,,96,19.2,9,10.0,44,35,16.65,6,22,162,13,3,2,2,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.32499999999999996
,500058,need_based,Need-based,,0.0,21.0,,120,24.0,12,13.0,39,27,21.0,2,22,186,12,5,1,2,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.2333333333333334
,500058,cooperative,Cooperative,,0.0,19.799999999999997,,117,23.4,9,15.5,33,24,19.799999999999997,5,23,224,13,3,1,2,1,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.18461538461538463
,500058,hoarding,Hoarding,,0.0,15.75,,90,18.0,9,9.0,36,27,15.75,4,23,51,11,2,2,5,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.32000000000000006
,500058,mixed,Mixed,,0.0,19.65,,111,22.2,12,14.5,41,29,19.65,3,24,121,12,1,2,5,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.22702702702702715
,500058,need_based_to_competitive,Need-based → competitive,10.0,0.0,23.75,,135,27.0,14,14.0,44,30,23.75,4,20,164,12,2,2,4,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.2340740740740741
,500058,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,16.200000000000003,,98,19.6,6,9.0,44,38,16.200000000000003,4,23,126,12,5,1,2,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.3510204081632653
,500059,need_based,Need-based,,0.0,17.700000000000003,,103,20.6,9,14.0,37,28,17.700000000000003,4,22,171,12,4,1,3,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.2174757281553399
,500059,cooperative,Cooperative,,0.0,19.85,,109,21.8,14,14.0,37,23,19.85,4,24,188,12,5,2,1,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.21651376146789003
,500059,hoarding,Hoarding,,0.0,15.450000000000001,,88,17.6,9,10.5,31,22,15.450000000000001,6,22,71,12,4,0,4,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.23181818181818192
,500059,mixed,Mixed,,0.0,14.25,,85,17.0,6,7.5,34,28,14.25,6,19,126,13,1,1,5,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.3247058823529412
,500059,need_based_to_competitive,Need-based → competitive,10.0,0.0,16.5,,100,20.0,6,11.5,29,23,16.5,5,20,140,12,2,1,5,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.22799999999999998
,500059,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,15.0,,95,19.0,3,4.5,42,39,15.0,5,21,110,12,6,0,2,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.45052631578947366
,500060,need_based,Need-based,,0.0,18.75,,105,21.0,12,13.5,33,21,18.75,7,19,69,12,4,0,3,1,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.20190476190476203
,500060,cooperative,Cooperative,,0.0,17.9,,91,18.2,17,17.0,22,5,17.9,2,22,181,14,3,2,0,0,0,1,shuffled_learned_sequence,Shuffled learned sequence,0.0483516483516484
,500060,hoarding,Hoarding,,0.0,16.65,,91,18.2,12,13.0,27,15,16.65,3,18,46,13,2,0,4,0,1,0,shuffled_learned_sequence,Shuffled learned sequence,0.1670329670329671
,500060,mixed,Mixed,,0.0,15.600000000000001,,89,17.8,9,10.5,26,17,15.600000000000001,5,22,97,13,3,0,2,0,1,1,shuffled_learned_sequence,Shuffled learned sequence,0.21123595505617976
,500060,need_based_to_competitive,Need-based → competitive,10.0,0.0,14.25,,80,16.0,9,10.5,25,16,14.25,6,21,75,10,5,0,5,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.18500000000000005
,500060,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,16.799999999999997,,97,19.4,9,12.0,27,18,16.799999999999997,3,19,138,12,3,0,4,0,0,1,shuffled_learned_sequence,Shuffled learned sequence,0.18556701030927836
,500061,need_based,Need-based,,0.0,19.4,,111,22.2,11,14.0,36,25,19.4,8,18,151,14,0,1,3,0,0,2,shuffled_learned_sequence,Shuffled learned sequence,0.2090090090090091
,500061,cooperative,Cooperative,,0.0,25.15,,136,27.2,19,20.5,35,16,25.15,1,23,160,12,3,1,3,0,0,1,shuffled_learned_sequence,Shuffled learned sequence,0.13235294117647056
,500061,hoarding,Hoarding,,0.0,24.5,,145,29.0,11,14.0,54,43,24.5,3,22,83,13,1,0,3,1,1,1,shuffled_learned_sequence,Shuffled learned sequence,0.28965517241379324
,500061,mixed,Mixed,,0.0,15.0,,90,18.0,6,10.0,29,23,15.0,1,24,75,13,1,1,4,0,0,1,shuffled_learned_sequence,Shuffled learned sequence,0.26222222222222236
,500061,need_based_to_competitive,Need-based → competitive,10.0,0.0,11.100000000000001,,69,13.8,3,4.5,27,24,11.100000000000001,8,20,68,13,1,0,4,0,0,2,shuffled_learned_sequence,Shuffled learned sequence,0.40000000000000013
,500061,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,16.85,,94,18.8,11,12.5,33,22,16.85,1,25,131,12,2,1,4,0,0,1,shuffled_learned_sequence,Shuffled learned sequence,0.22127659574468095
,500062,need_based,Need-based,,0.0,28.700000000000003,,158,31.6,20,25.0,42,22,28.700000000000003,4,20,132,14,4,0,1,0,0,1,shuffled_learned_sequence,Shuffled learned sequence,0.11898734177215187
,500062,cooperative,Cooperative,,0.0,26.9,,151,30.2,17,22.0,46,29,26.9,3,23,198,13,3,0,3,0,0,1,shuffled_learned_sequence,Shuffled learned sequence,0.1695364238410597
,500062,hoarding,Hoarding,,0.0,16.049999999999997,,92,18.4,9,9.0,31,22,16.049999999999997,3,22,53,13,2,0,3,0,2,0,shuffled_learned_sequence,Shuffled learned sequence,0.28260869565217406
,500062,mixed,Mixed,,0.0,27.799999999999997,,147,29.4,23,25.0,34,11,27.799999999999997,4,22,127,13,3,0,3,0,0,1,shuffled_learned_sequence,Shuffled learned sequence,0.07619047619047614
,500062,need_based_to_competitive,Need-based → competitive,10.0,0.0,30.049999999999997,,157,31.4,26,26.5,41,15,30.049999999999997,4,23,121,13,3,1,2,0,0,1,shuffled_learned_sequence,Shuffled learned sequence,0.09171974522292992
,500062,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,19.200000000000003,,113,22.6,9,14.5,39,30,19.200000000000003,7,18,107,14,3,0,3,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.23008849557522137
,500063,need_based,Need-based,,0.0,24.200000000000003,,143,28.6,11,19.0,41,30,24.200000000000003,3,25,235,11,4,2,3,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.1930069930069931
,500063,cooperative,Cooperative,,0.0,23.450000000000003,,133,26.6,14,18.0,41,27,23.450000000000003,2,24,176,12,2,1,4,1,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.18646616541353378
,500063,hoarding,Hoarding,,0.0,13.799999999999999,,82,16.4,6,6.0,33,27,13.799999999999999,1,26,59,10,3,0,5,2,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.3707317073170733
,500063,mixed,Mixed,,0.0,19.35,,119,23.8,6,14.0,39,33,19.35,3,25,107,12,2,1,4,1,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.238655462184874
,500063,need_based_to_competitive,Need-based → competitive,10.0,0.0,15.299999999999999,,97,19.4,3,8.5,28,25,15.299999999999999,3,25,133,10,3,2,5,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.25979381443298966
,500063,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,17.75,,100,20.0,11,14.0,25,14,17.75,2,24,124,11,2,2,5,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.14400000000000013
,500064,need_based,Need-based,,0.0,22.35,,134,26.8,9,14.0,50,41,22.35,8,16,157,15,3,0,0,1,0,1,shuffled_learned_sequence,Shuffled learned sequence,0.28955223880597014
,500064,cooperative,Cooperative,,0.0,22.25,,125,25.0,14,15.5,42,28,22.25,4,24,161,12,2,0,5,0,0,1,shuffled_learned_sequence,Shuffled learned sequence,0.21120000000000005
,500064,hoarding,Hoarding,,0.0,15.0,,90,18.0,6,10.0,39,33,15.0,4,24,66,12,2,0,4,0,1,1,shuffled_learned_sequence,Shuffled learned sequence,0.30666666666666664
,500064,mixed,Mixed,,0.0,17.25,,110,22.0,3,4.5,38,35,17.25,8,18,138,14,1,1,3,0,1,0,shuffled_learned_sequence,Shuffled learned sequence,0.3600000000000001
,500064,need_based_to_competitive,Need-based → competitive,10.0,0.0,22.65,,131,26.2,12,14.5,38,26,22.65,6,22,167,13,4,1,1,1,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.21679389312977104
,500064,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,19.4,,106,21.2,14,15.5,30,16,19.4,8,20,91,13,1,0,6,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.15094339622641506
,500065,need_based,Need-based,,0.0,15.0,,90,18.0,6,7.5,31,25,15.0,4,21,197,12,1,2,5,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.28
,500065,cooperative,Cooperative,,0.0,23.299999999999997,,132,26.4,14,18.0,33,19,23.299999999999997,8,19,183,14,3,1,2,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.14848484848484844
,500065,hoarding,Hoarding,,0.0,18.65,,96,19.2,17,17.0,22,5,18.65,5,21,65,11,4,1,4,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.05833333333333335
,500065,mixed,Mixed,,0.0,23.75,,130,26.0,17,18.0,41,24,23.75,8,19,157,13,2,0,5,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.1907692307692308
,500065,need_based_to_competitive,Need-based → competitive,10.0,0.0,19.85,,104,20.8,17,18.0,25,8,19.85,2,25,183,11,3,2,4,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.07307692307692304
,500065,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,9.75,,55,11.0,6,6.0,28,22,9.75,6,22,118,12,5,1,2,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.3418181818181818
,500066,need_based,Need-based,,0.0,22.1,,124,24.8,14,15.5,44,30,22.1,4,23,181,12,0,1,5,2,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.23548387096774204
,500066,cooperative,Cooperative,,0.0,18.35,,104,20.8,11,13.0,42,31,18.35,5,18,146,14,4,0,1,0,0,1,shuffled_learned_sequence,Shuffled learned sequence,0.25384615384615383
,500066,hoarding,Hoarding,,0.0,21.700000000000003,,128,25.6,10,14.5,36,26,21.700000000000003,4,24,92,12,2,0,4,1,1,0,shuffled_learned_sequence,Shuffled learned sequence,0.20625000000000004
,500066,mixed,Mixed,,0.0,22.549999999999997,,127,25.4,14,18.0,36,22,22.549999999999997,3,23,120,12,4,0,3,1,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.16377952755905523
,500066,need_based_to_competitive,Need-based → competitive,10.0,0.0,21.4,,111,22.2,19,19.5,25,6,21.4,5,22,78,11,2,1,5,1,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.0612612612612613
,500066,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,18.15,,106,21.2,9,10.5,41,32,18.15,7,18,94,14,3,0,2,1,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.29811320754716975
,500067,need_based,Need-based,,0.0,18.450000000000003,,103,20.6,12,13.0,27,15,18.450000000000003,4,20,178,13,3,1,3,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.1592233009708739
,500067,cooperative,Cooperative,,0.0,18.450000000000003,,108,21.6,9,13.0,32,23,18.450000000000003,3,25,147,11,3,1,5,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.21111111111111125
,500067,hoarding,Hoarding,,0.0,18.0,,100,20.0,12,12.0,31,19,18.0,3,24,50,11,1,1,6,1,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.21599999999999997
,500067,mixed,Mixed,,0.0,15.75,,90,18.0,9,13.0,24,15,15.75,5,21,83,13,0,2,4,1,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.16000000000000014
,500067,need_based_to_competitive,Need-based → competitive,10.0,0.0,10.5,,60,12.0,6,6.0,22,16,10.5,7,16,55,11,1,1,7,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.30666666666666664
,500067,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,17.9,,96,19.2,14,15.5,26,12,17.9,5,23,76,11,3,1,5,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.11250000000000004
,500068,need_based,Need-based,,0.0,30.549999999999997,,162,32.4,25,26.5,38,13,30.549999999999997,2,26,137,12,2,0,4,0,1,1,shuffled_learned_sequence,Shuffled learned sequence,0.08888888888888902
,500068,cooperative,Cooperative,,0.0,30.049999999999997,,157,31.4,26,28.5,36,10,30.049999999999997,6,22,195,13,3,0,2,0,1,1,shuffled_learned_sequence,Shuffled learned sequence,0.056050955414012726
,500068,hoarding,Hoarding,,0.0,20.75,,120,24.0,11,11.5,42,31,20.75,7,20,89,14,2,0,3,0,0,1,shuffled_learned_sequence,Shuffled learned sequence,0.2666666666666666
,500068,mixed,Mixed,,0.0,17.25,,100,20.0,9,13.0,26,17,17.25,7,21,70,12,3,0,4,0,1,0,shuffled_learned_sequence,Shuffled learned sequence,0.17200000000000015
,500068,need_based_to_competitive,Need-based → competitive,10.0,0.0,30.650000000000002,,176,35.2,17,27.5,41,24,30.650000000000002,7,19,175,14,1,0,4,0,0,1,shuffled_learned_sequence,Shuffled learned sequence,0.11590909090909096
,500068,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,21.5,,125,25.0,11,15.5,42,31,21.5,6,21,147,14,1,0,3,0,1,1,shuffled_learned_sequence,Shuffled learned sequence,0.23039999999999994
,500069,need_based,Need-based,,0.0,15.149999999999999,,91,18.2,6,10.0,26,20,15.149999999999999,2,21,228,12,2,2,4,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.22417582417582427
,500069,cooperative,Cooperative,,0.0,13.049999999999999,,82,16.4,3,8.5,30,27,13.049999999999999,4,15,170,14,3,0,3,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.2829268292682927
,500069,hoarding,Hoarding,,0.0,19.35,,119,23.8,6,7.5,46,40,19.35,5,20,83,12,0,1,6,1,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.3764705882352941
,500069,mixed,Mixed,,0.0,15.75,,100,20.0,3,8.0,32,29,15.75,3,22,118,13,1,1,4,1,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.30000000000000004
,500069,need_based_to_competitive,Need-based → competitive,10.0,0.0,22.1,,119,23.8,17,18.0,36,19,22.1,4,22,149,12,3,2,3,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.1478991596638657
,500069,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,12.2,,73,14.6,5,7.0,28,23,12.2,4,16,115,14,0,0,5,0,0,1,shuffled_learned_sequence,Shuffled learned sequence,0.2958904109589042
,500070,need_based,Need-based,,0.0,20.5,,120,24.0,10,17.5,30,20,20.5,2,23,296,13,1,2,4,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.1433333333333333
,500070,cooperative,Cooperative,,0.0,19.4,,106,21.2,14,15.5,30,16,19.4,3,21,154,12,4,0,4,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.15471698113207544
,500070,hoarding,Hoarding,,0.0,14.100000000000001,,84,16.8,6,11.0,23,17,14.100000000000001,2,22,62,12,2,0,5,1,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.19047619047619047
,500070,mixed,Mixed,,0.0,13.649999999999999,,81,16.2,6,10.0,30,24,13.649999999999999,2,24,105,12,2,1,4,1,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.251851851851852
,500070,need_based_to_competitive,Need-based → competitive,10.0,0.0,17.049999999999997,,97,19.4,10,11.0,33,23,17.049999999999997,3,24,85,11,5,0,4,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.24329896907216497
,500070,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,11.850000000000001,,74,14.8,3,6.0,33,30,11.850000000000001,3,20,98,12,4,0,4,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.38378378378378386
,500071,need_based,Need-based,,0.0,30.15,,156,31.2,27,27.0,38,11,30.15,2,22,230,13,1,2,4,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.07435897435897432
,500071,cooperative,Cooperative,,0.0,16.950000000000003,,108,21.6,3,4.5,41,38,16.950000000000003,5,18,205,14,3,1,2,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.37037037037037046
,500071,hoarding,Hoarding,,0.0,14.700000000000001,,83,16.6,9,10.0,25,16,14.700000000000001,7,19,70,13,1,0,6,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.19759036144578324
,500071,mixed,Mixed,,0.0,22.1,,119,23.8,17,17.0,41,24,22.1,8,18,170,14,0,2,4,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.17815126050420171
,500071,need_based_to_competitive,Need-based → competitive,10.0,0.0,24.200000000000003,,128,25.6,20,21.0,31,11,24.200000000000003,3,18,118,14,1,1,3,0,0,1,shuffled_learned_sequence,Shuffled learned sequence,0.09375
,500071,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,13.950000000000001,,83,16.6,6,7.5,28,22,13.950000000000001,6,19,148,13,2,1,4,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.26987951807228927
,500072,need_based,Need-based,,0.0,25.4,,136,27.2,20,20.5,40,20,25.4,7,21,160,13,4,2,1,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.14411764705882368
,500072,cooperative,Cooperative,,0.0,23.299999999999997,,127,25.4,17,18.0,36,19,23.299999999999997,8,19,179,13,4,0,3,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.16377952755905523
,500072,hoarding,Hoarding,,0.0,16.35,,89,17.8,12,12.5,28,16,16.35,3,19,51,12,2,1,4,1,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.17078651685393265
,500072,mixed,Mixed,,0.0,22.4,,126,25.2,14,18.0,30,16,22.4,3,21,120,13,3,1,2,1,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.12698412698412698
,500072,need_based_to_competitive,Need-based → competitive,10.0,0.0,16.450000000000003,,88,17.6,13,13.5,28,15,16.450000000000003,4,24,107,11,5,1,3,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.15909090909090917
,500072,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,16.950000000000003,,98,19.6,9,11.5,39,30,16.950000000000003,5,23,98,11,3,1,5,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.27755102040816326
,500073,need_based,Need-based,,0.0,23.9,,136,27.2,14,18.0,41,27,23.9,6,20,153,13,2,1,4,0,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.1823529411764706
,500073,cooperative,Cooperative,,0.0,16.049999999999997,,102,20.4,3,10.0,31,28,16.049999999999997,3,24,118,12,2,1,3,2,0,0,shuffled_learned_sequence,Shuffled learned sequence,0.2588235294117647
