seed,sweep,sweep_label,restrictive_label,restrictive_count,restrictive_share,condition,condition_label,final_total_score,final_min_score,final_score_gap,final_idle_infrastructure,cumulative_trades_executed
43,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,36,2,19,20,0
44,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,40,3,19,15,0
45,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,31,2,14,17,0
46,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,32,1,20,14,0
47,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,20,2,4,19,0
48,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,22,1,8,12,0
49,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,47,3,14,16,0
50,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,29,2,10,13,0
51,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,29,2,12,28,0
52,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,24,1,11,16,0
53,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,25,3,5,23,0
54,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,18,2,4,27,0
55,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,17,1,5,18,0
56,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,35,2,16,18,0
57,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,34,3,13,22,0
58,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,16,0,6,9,0
59,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,29,2,13,13,0
60,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,22,3,3,23,0
61,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,25,3,4,15,0
62,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,30,1,20,23,0
63,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,18,1,5,7,0
64,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,40,1,23,16,0
65,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,22,3,3,21,0
66,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,35,2,13,16,0
67,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,33,2,10,20,0
68,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,36,3,9,15,0
69,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,30,1,11,19,0
70,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,30,3,7,18,0
71,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,17,2,4,17,0
72,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,37,3,15,18,0
73,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,47,1,19,17,0
74,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,30,0,9,11,0
75,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,24,1,11,10,0
76,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,18,1,8,12,0
77,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,27,3,6,8,0
78,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,31,3,9,18,0
79,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,22,1,8,23,0
80,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,51,4,20,14,0
81,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,34,0,11,15,0
82,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,37,1,22,22,0
83,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,37,3,11,13,0
84,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,35,2,13,14,0
85,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,31,0,12,18,0
86,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,16,0,6,23,0
87,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,18,1,5,19,0
88,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,27,3,6,13,0
89,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,31,1,15,8,0
90,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,21,1,5,18,0
91,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,39,3,10,18,0
92,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,24,1,8,13,0
93,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,16,1,5,17,0
94,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,27,3,9,19,0
95,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,24,3,4,29,0
96,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,35,2,11,14,0
97,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,24,1,8,17,0
98,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,19,3,3,30,0
99,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,no_trade,No trade,34,2,10,17,0
0,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,115,11,31,9,38
1,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,91,9,30,7,31
2,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,138,14,38,6,31
3,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,135,22,8,7,34
4,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,93,7,29,13,26
5,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,103,3,35,24,31
6,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,85,8,17,15,27
7,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,111,3,41,16,30
8,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,122,11,24,8,32
9,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,108,6,30,12,35
10,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,135,11,26,9,34
11,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,152,10,45,11,30
12,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,105,9,32,14,23
13,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,100,3,27,20,35
14,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,134,6,45,18,38
15,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,116,11,33,10,29
16,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,99,11,23,9,32
17,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,123,9,38,14,39
18,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,143,6,43,5,28
19,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,105,9,22,10,30
20,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,143,14,27,9,41
21,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,124,11,30,14,33
22,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,171,30,11,10,43
23,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,137,14,35,12,36
24,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,124,9,26,6,30
25,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,99,3,51,18,28
26,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,98,12,16,16,23
27,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,117,6,32,10,29
28,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,115,9,39,11,34
29,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,128,9,46,7,28
30,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,124,9,39,5,33
31,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,98,6,38,10,29
32,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,95,9,16,18,27
33,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,114,6,44,18,28
34,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,66,6,14,19,18
35,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,154,23,15,3,32
36,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,100,11,22,30,28
37,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,81,6,22,20,29
38,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,104,9,35,10,25
39,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,117,6,25,7,32
40,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,108,14,13,14,28
41,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,169,14,58,3,31
42,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,89,6,25,11,23
43,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,141,25,5,1,37
44,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,97,3,38,16,15
45,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,83,7,16,19,26
46,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,128,11,35,13,32
47,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,150,19,28,5,38
48,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,126,11,30,18,34
49,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,139,9,42,13,33
50,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,109,12,24,10,35
51,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,155,11,34,12,29
52,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,86,3,38,19,26
53,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,111,12,24,20,28
54,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,64,3,14,26,25
55,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,105,3,31,11,30
56,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,138,14,30,12,30
57,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,108,11,25,6,21
58,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,100,14,19,12,34
59,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,107,11,18,13,34
60,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,112,6,33,6,30
61,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,90,5,37,18,22
62,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,107,6,34,15,26
63,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,134,9,26,7,38
64,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,99,9,33,4,19
65,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,134,14,27,13,34
66,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,127,12,32,2,31
67,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,123,9,27,14,29
68,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,104,15,11,5,27
69,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,147,17,23,10,28
70,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,133,4,45,11,27
71,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,131,14,32,12,21
72,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,122,14,28,11,28
73,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,138,6,38,11,35
74,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,150,17,29,6,45
75,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,113,1,41,20,28
76,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,103,6,43,6,23
77,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,141,22,20,4,34
78,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,116,3,46,20,25
79,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,104,14,14,7,43
80,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,136,17,25,8,29
81,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,141,15,32,9,28
82,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,125,14,27,13,28
83,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,73,6,15,10,18
84,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,143,3,44,13,31
85,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,130,15,31,11,27
86,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,122,9,32,6,31
87,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,131,6,48,14,36
88,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,82,3,27,20,25
89,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,85,3,25,29,23
90,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,124,14,28,18,28
91,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,127,14,24,20,31
92,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,121,14,19,12,35
93,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,87,9,16,17,32
94,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,143,13,29,7,37
95,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,104,9,24,18,32
96,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,115,9,26,20,28
97,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,78,6,26,9,24
98,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,155,25,16,20,33
99,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,bilateral_3pass,Bilateral 3-pass,142,11,46,14,35
0,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,112,0,44,5,37
1,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,86,6,32,9,30
2,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,81,3,30,7,35
3,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,72,4,27,12,28
4,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,72,0,25,12,32
5,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,48,5,11,12,30
6,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,93,5,29,11,30
7,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,84,9,24,9,33
8,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,101,4,50,13,36
9,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,84,11,19,12,25
10,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,101,13,31,6,34
11,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,116,6,40,9,36
12,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,91,5,28,12,28
13,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,90,8,25,10,38
14,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,64,4,28,8,32
15,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,61,3,30,11,28
16,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,58,3,12,9,24
17,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,79,3,43,14,33
18,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,83,5,32,7,35
19,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,95,3,33,8,26
20,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,99,3,40,8,32
21,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,70,5,25,12,28
22,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,86,2,36,13,33
23,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,104,3,38,5,35
24,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,91,5,36,5,35
25,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,119,6,35,7,33
26,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,52,4,13,14,26
27,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,79,3,33,15,36
28,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,100,9,27,11,39
29,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,64,3,26,7,28
30,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,67,4,26,11,27
31,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,81,2,38,21,28
32,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,84,4,43,5,26
33,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,109,3,41,8,30
34,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,93,6,24,8,23
35,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,116,0,52,10,31
36,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,101,5,33,10,32
37,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,112,5,33,6,31
38,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,57,3,25,11,25
39,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,129,9,26,9,35
40,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,94,6,39,9,28
41,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,94,9,35,11,31
42,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,128,11,25,5,32
43,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,82,5,25,12,31
44,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,91,3,41,16,31
45,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,73,0,33,7,27
46,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,81,6,27,8,35
47,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,93,12,15,7,38
48,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,102,3,38,7,28
49,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,94,11,23,9,35
50,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,51,3,28,15,27
51,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,111,6,27,13,33
52,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,72,1,40,18,26
53,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,71,3,23,16,28
54,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,52,4,10,13,29
55,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,98,5,36,10,30
56,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,78,6,24,7,35
57,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,93,6,36,11,36
58,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,61,0,23,17,31
59,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,81,3,38,19,27
60,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,123,4,50,7,39
61,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,78,1,24,18,35
62,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,105,12,17,11,32
63,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,85,0,38,4,30
64,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,77,3,24,8,32
65,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,90,2,35,6,22
66,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,76,3,33,5,21
67,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,118,17,14,5,43
68,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,71,3,30,6,21
69,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,85,9,27,6,30
70,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,75,6,21,11,29
71,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,79,3,30,5,29
72,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,88,5,25,16,31
73,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,112,10,28,15,38
74,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,92,1,38,10,25
75,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,108,3,41,9,36
76,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,63,0,34,18,37
77,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,83,6,26,11,32
78,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,98,5,35,9,25
79,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,110,3,46,11,38
80,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,95,6,35,12,22
81,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,68,11,10,18,21
82,need_based_to_competitive,Need-based → competitive,Competitive agents,3,0.6,public_pool,Public pool,115,5,33,11,43
