q_state_key,action,training_state_visits,training_action_updates
"2,2,0,1,1,2,3",central_full,11,0
"3,1,0,3,1,1,2",bilateral_3pass,2,2
"3,1,0,3,1,1,2",clearinghouse,2,0
"3,1,0,3,1,1,2",public_pool,2,0
"3,1,0,3,1,1,2",subsidized_catch_up,2,0
"3,1,0,3,1,1,2",central_cap2,2,0
"3,1,0,3,1,1,2",equity_cap2,2,0
"3,1,0,3,1,1,2",central_full,2,0
"1,2,2,3,2,0,3",bilateral_3pass,2,0
"1,2,2,3,2,0,3",clearinghouse,2,0
"1,2,2,3,2,0,3",public_pool,2,0
"1,2,2,3,2,0,3",subsidized_catch_up,2,2
"1,2,2,3,2,0,3",central_cap2,2,0
"1,2,2,3,2,0,3",equity_cap2,2,0
"1,2,2,3,2,0,3",central_full,2,0
"1,1,2,2,2,1,3",bilateral_3pass,3,3
"1,1,2,2,2,1,3",clearinghouse,3,0
"1,1,2,2,2,1,3",public_pool,3,0
"1,1,2,2,2,1,3",subsidized_catch_up,3,0
"1,1,2,2,2,1,3",central_cap2,3,0
"1,1,2,2,2,1,3",equity_cap2,3,0
"1,1,2,2,2,1,3",central_full,3,0
"1,1,2,3,2,0,0",bilateral_3pass,1,1
"1,1,2,3,2,0,0",clearinghouse,1,0
"1,1,2,3,2,0,0",public_pool,1,0
"1,1,2,3,2,0,0",subsidized_catch_up,1,0
"1,1,2,3,2,0,0",central_cap2,1,0
"1,1,2,3,2,0,0",equity_cap2,1,0
"1,1,2,3,2,0,0",central_full,1,0
"3,3,2,3,1,2,0",bilateral_3pass,14,0
"3,3,2,3,1,2,0",clearinghouse,14,1
"3,3,2,3,1,2,0",public_pool,14,0
"3,3,2,3,1,2,0",subsidized_catch_up,14,0
"3,3,2,3,1,2,0",central_cap2,14,0
"3,3,2,3,1,2,0",equity_cap2,14,13
"3,3,2,3,1,2,0",central_full,14,0
"1,2,0,1,1,2,3",bilateral_3pass,3,3
"1,2,0,1,1,2,3",clearinghouse,3,0
"1,2,0,1,1,2,3",public_pool,3,0
"1,2,0,1,1,2,3",subsidized_catch_up,3,0
"1,2,0,1,1,2,3",central_cap2,3,0
"1,2,0,1,1,2,3",equity_cap2,3,0
"1,2,0,1,1,2,3",central_full,3,0
"2,1,0,1,2,2,3",bilateral_3pass,13,13
"2,1,0,1,2,2,3",clearinghouse,13,0
"2,1,0,1,2,2,3",public_pool,13,0
"2,1,0,1,2,2,3",subsidized_catch_up,13,0
"2,1,0,1,2,2,3",central_cap2,13,0
"2,1,0,1,2,2,3",equity_cap2,13,0
"2,1,0,1,2,2,3",central_full,13,0
"1,1,0,1,0,0,5",bilateral_3pass,1,1
"1,1,0,1,0,0,5",clearinghouse,1,0
"1,1,0,1,0,0,5",public_pool,1,0
"1,1,0,1,0,0,5",subsidized_catch_up,1,0
"1,1,0,1,0,0,5",central_cap2,1,0
"1,1,0,1,0,0,5",equity_cap2,1,0
"1,1,0,1,0,0,5",central_full,1,0
"1,1,0,2,1,0,5",bilateral_3pass,1,1
"1,1,0,2,1,0,5",clearinghouse,1,0
"1,1,0,2,1,0,5",public_pool,1,0
"1,1,0,2,1,0,5",subsidized_catch_up,1,0
"1,1,0,2,1,0,5",central_cap2,1,0
"1,1,0,2,1,0,5",equity_cap2,1,0
"1,1,0,2,1,0,5",central_full,1,0
"2,3,2,3,0,1,0",bilateral_3pass,25,0
"2,3,2,3,0,1,0",clearinghouse,25,0
"2,3,2,3,0,1,0",public_pool,25,0
"2,3,2,3,0,1,0",subsidized_catch_up,25,20
"2,3,2,3,0,1,0",central_cap2,25,1
"2,3,2,3,0,1,0",equity_cap2,25,4
"2,3,2,3,0,1,0",central_full,25,0
"2,2,1,1,0,0,5",bilateral_3pass,3,0
"2,2,1,1,0,0,5",clearinghouse,3,0
"2,2,1,1,0,0,5",public_pool,3,0
"2,2,1,1,0,0,5",subsidized_catch_up,3,0
"2,2,1,1,0,0,5",central_cap2,3,0
"2,2,1,1,0,0,5",equity_cap2,3,3
"2,2,1,1,0,0,5",central_full,3,0
"3,2,1,1,2,1,5",bilateral_3pass,5,5
"3,2,1,1,2,1,5",clearinghouse,5,0
"3,2,1,1,2,1,5",public_pool,5,0
"3,2,1,1,2,1,5",subsidized_catch_up,5,0
"3,2,1,1,2,1,5",central_cap2,5,0
"3,2,1,1,2,1,5",equity_cap2,5,0
"3,2,1,1,2,1,5",central_full,5,0
"3,1,1,1,0,2,6",bilateral_3pass,7,7
"3,1,1,1,0,2,6",clearinghouse,7,0
"3,1,1,1,0,2,6",public_pool,7,0
"3,1,1,1,0,2,6",subsidized_catch_up,7,0
"3,1,1,1,0,2,6",central_cap2,7,0
"3,1,1,1,0,2,6",equity_cap2,7,0
"3,1,1,1,0,2,6",central_full,7,0
"3,1,1,2,2,0,5",bilateral_3pass,4,4
"3,1,1,2,2,0,5",clearinghouse,4,0
"3,1,1,2,2,0,5",public_pool,4,0
"3,1,1,2,2,0,5",subsidized_catch_up,4,0
"3,1,1,2,2,0,5",central_cap2,4,0
"3,1,1,2,2,0,5",equity_cap2,4,0
"3,1,1,2,2,0,5",central_full,4,0
"3,2,0,1,1,2,4",bilateral_3pass,1,1
"3,2,0,1,1,2,4",clearinghouse,1,0
"3,2,0,1,1,2,4",public_pool,1,0
"3,2,0,1,1,2,4",subsidized_catch_up,1,0
"3,2,0,1,1,2,4",central_cap2,1,0
"3,2,0,1,1,2,4",equity_cap2,1,0
"3,2,0,1,1,2,4",central_full,1,0
"3,3,1,1,2,1,3",bilateral_3pass,4,0
"3,3,1,1,2,1,3",clearinghouse,4,4
"3,3,1,1,2,1,3",public_pool,4,0
"3,3,1,1,2,1,3",subsidized_catch_up,4,0
"3,3,1,1,2,1,3",central_cap2,4,0
"3,3,1,1,2,1,3",equity_cap2,4,0
"3,3,1,1,2,1,3",central_full,4,0
"0,3,2,2,0,2,0",bilateral_3pass,3,0
"0,3,2,2,0,2,0",clearinghouse,3,0
"0,3,2,2,0,2,0",public_pool,3,0
"0,3,2,2,0,2,0",subsidized_catch_up,3,3
"0,3,2,2,0,2,0",central_cap2,3,0
"0,3,2,2,0,2,0",equity_cap2,3,0
"0,3,2,2,0,2,0",central_full,3,0
"1,1,2,1,2,1,0",bilateral_3pass,2,2
"1,1,2,1,2,1,0",clearinghouse,2,0
"1,1,2,1,2,1,0",public_pool,2,0
"1,1,2,1,2,1,0",subsidized_catch_up,2,0
"1,1,2,1,2,1,0",central_cap2,2,0
"1,1,2,1,2,1,0",equity_cap2,2,0
"1,1,2,1,2,1,0",central_full,2,0
"1,1,1,1,1,1,5",bilateral_3pass,5,5
"1,1,1,1,1,1,5",clearinghouse,5,0
"1,1,1,1,1,1,5",public_pool,5,0
"1,1,1,1,1,1,5",subsidized_catch_up,5,0
"1,1,1,1,1,1,5",central_cap2,5,0
"1,1,1,1,1,1,5",equity_cap2,5,0
"1,1,1,1,1,1,5",central_full,5,0
"3,2,2,3,0,2,2",bilateral_3pass,1,0
"3,2,2,3,0,2,2",clearinghouse,1,0
"3,2,2,3,0,2,2",public_pool,1,0
"3,2,2,3,0,2,2",subsidized_catch_up,1,1
"3,2,2,3,0,2,2",central_cap2,1,0
"3,2,2,3,0,2,2",equity_cap2,1,0
"3,2,2,3,0,2,2",central_full,1,0
"3,1,0,2,1,2,2",bilateral_3pass,1,1
"3,1,0,2,1,2,2",clearinghouse,1,0
"3,1,0,2,1,2,2",public_pool,1,0
"3,1,0,2,1,2,2",subsidized_catch_up,1,0
"3,1,0,2,1,2,2",central_cap2,1,0
"3,1,0,2,1,2,2",equity_cap2,1,0
"3,1,0,2,1,2,2",central_full,1,0
"1,2,2,1,0,0,1",bilateral_3pass,14,0
"1,2,2,1,0,0,1",clearinghouse,14,13
"1,2,2,1,0,0,1",public_pool,14,0
"1,2,2,1,0,0,1",subsidized_catch_up,14,1
"1,2,2,1,0,0,1",central_cap2,14,0
"1,2,2,1,0,0,1",equity_cap2,14,0
"1,2,2,1,0,0,1",central_full,14,0
"3,2,0,1,2,2,3",bilateral_3pass,31,2
"3,2,0,1,2,2,3",clearinghouse,31,28
"3,2,0,1,2,2,3",public_pool,31,0
"3,2,0,1,2,2,3",subsidized_catch_up,31,1
"3,2,0,1,2,2,3",central_cap2,31,0
"3,2,0,1,2,2,3",equity_cap2,31,0
"3,2,0,1,2,2,3",central_full,31,0
"2,2,0,3,2,1,3",bilateral_3pass,13,12
"2,2,0,3,2,1,3",clearinghouse,13,1
"2,2,0,3,2,1,3",public_pool,13,0
"2,2,0,3,2,1,3",subsidized_catch_up,13,0
"2,2,0,3,2,1,3",central_cap2,13,0
"2,2,0,3,2,1,3",equity_cap2,13,0
"2,2,0,3,2,1,3",central_full,13,0
"3,2,1,3,2,1,6",bilateral_3pass,11,1
"3,2,1,3,2,1,6",clearinghouse,11,9
"3,2,1,3,2,1,6",public_pool,11,0
"3,2,1,3,2,1,6",subsidized_catch_up,11,1
"3,2,1,3,2,1,6",central_cap2,11,0
"3,2,1,3,2,1,6",equity_cap2,11,0
"3,2,1,3,2,1,6",central_full,11,0
"3,2,1,1,0,2,2",bilateral_3pass,4,0
"3,2,1,1,0,2,2",clearinghouse,4,0
"3,2,1,1,0,2,2",public_pool,4,4
"3,2,1,1,0,2,2",subsidized_catch_up,4,0
"3,2,1,1,0,2,2",central_cap2,4,0
"3,2,1,1,0,2,2",equity_cap2,4,0
"3,2,1,1,0,2,2",central_full,4,0
"1,2,0,3,0,2,0",bilateral_3pass,5,0
"1,2,0,3,0,2,0",clearinghouse,5,5
"1,2,0,3,0,2,0",public_pool,5,0
"1,2,0,3,0,2,0",subsidized_catch_up,5,0
"1,2,0,3,0,2,0",central_cap2,5,0
"1,2,0,3,0,2,0",equity_cap2,5,0
"1,2,0,3,0,2,0",central_full,5,0
"3,2,1,3,1,0,1",bilateral_3pass,5,0
"3,2,1,3,1,0,1",clearinghouse,5,0
"3,2,1,3,1,0,1",public_pool,5,0
"3,2,1,3,1,0,1",subsidized_catch_up,5,5
"3,2,1,3,1,0,1",central_cap2,5,0
"3,2,1,3,1,0,1",equity_cap2,5,0
"3,2,1,3,1,0,1",central_full,5,0
"1,2,2,1,0,2,5",bilateral_3pass,6,5
"1,2,2,1,0,2,5",clearinghouse,6,1
"1,2,2,1,0,2,5",public_pool,6,0
"1,2,2,1,0,2,5",subsidized_catch_up,6,0
"1,2,2,1,0,2,5",central_cap2,6,0
"1,2,2,1,0,2,5",equity_cap2,6,0
"1,2,2,1,0,2,5",central_full,6,0
"0,2,0,1,0,1,6",bilateral_3pass,1,0
"0,2,0,1,0,1,6",clearinghouse,1,0
"0,2,0,1,0,1,6",public_pool,1,0
"0,2,0,1,0,1,6",subsidized_catch_up,1,1
"0,2,0,1,0,1,6",central_cap2,1,0
"0,2,0,1,0,1,6",equity_cap2,1,0
"0,2,0,1,0,1,6",central_full,1,0
"1,2,2,2,1,1,5",bilateral_3pass,12,1
"1,2,2,2,1,1,5",clearinghouse,12,0
"1,2,2,2,1,1,5",public_pool,12,0
"1,2,2,2,1,1,5",subsidized_catch_up,12,1
"1,2,2,2,1,1,5",central_cap2,12,0
"1,2,2,2,1,1,5",equity_cap2,12,10
"1,2,2,2,1,1,5",central_full,12,0
"1,1,0,3,0,1,5",bilateral_3pass,2,2
"1,1,0,3,0,1,5",clearinghouse,2,0
"1,1,0,3,0,1,5",public_pool,2,0
"1,1,0,3,0,1,5",subsidized_catch_up,2,0
"1,1,0,3,0,1,5",central_cap2,2,0
"1,1,0,3,0,1,5",equity_cap2,2,0
"1,1,0,3,0,1,5",central_full,2,0
"3,1,0,2,1,2,4",bilateral_3pass,2,2
"3,1,0,2,1,2,4",clearinghouse,2,0
"3,1,0,2,1,2,4",public_pool,2,0
"3,1,0,2,1,2,4",subsidized_catch_up,2,0
"3,1,0,2,1,2,4",central_cap2,2,0
"3,1,0,2,1,2,4",equity_cap2,2,0
"3,1,0,2,1,2,4",central_full,2,0
"2,3,0,3,0,0,0",bilateral_3pass,1,0
"2,3,0,3,0,0,0",clearinghouse,1,0
"2,3,0,3,0,0,0",public_pool,1,0
"2,3,0,3,0,0,0",subsidized_catch_up,1,0
"2,3,0,3,0,0,0",central_cap2,1,0
"2,3,0,3,0,0,0",equity_cap2,1,1
"2,3,0,3,0,0,0",central_full,1,0
"2,2,2,2,1,0,5",bilateral_3pass,2,0
"2,2,2,2,1,0,5",clearinghouse,2,0
"2,2,2,2,1,0,5",public_pool,2,0
"2,2,2,2,1,0,5",subsidized_catch_up,2,0
"2,2,2,2,1,0,5",central_cap2,2,0
"2,2,2,2,1,0,5",equity_cap2,2,2
"2,2,2,2,1,0,5",central_full,2,0
"1,2,2,1,2,0,0",bilateral_3pass,3,0
"1,2,2,1,2,0,0",clearinghouse,3,0
"1,2,2,1,2,0,0",public_pool,3,3
"1,2,2,1,2,0,0",subsidized_catch_up,3,0
"1,2,2,1,2,0,0",central_cap2,3,0
"1,2,2,1,2,0,0",equity_cap2,3,0
"1,2,2,1,2,0,0",central_full,3,0
"2,1,2,2,2,0,2",bilateral_3pass,1,1
"2,1,2,2,2,0,2",clearinghouse,1,0
"2,1,2,2,2,0,2",public_pool,1,0
"2,1,2,2,2,0,2",subsidized_catch_up,1,0
"2,1,2,2,2,0,2",central_cap2,1,0
"2,1,2,2,2,0,2",equity_cap2,1,0
"2,1,2,2,2,0,2",central_full,1,0
"0,2,0,0,0,0,4",bilateral_3pass,2,0
"0,2,0,0,0,0,4",clearinghouse,2,1
"0,2,0,0,0,0,4",public_pool,2,0
"0,2,0,0,0,0,4",subsidized_catch_up,2,0
"0,2,0,0,0,0,4",central_cap2,2,1
"0,2,0,0,0,0,4",equity_cap2,2,0
"0,2,0,0,0,0,4",central_full,2,0
"1,2,1,3,2,1,3",bilateral_3pass,4,0
"1,2,1,3,2,1,3",clearinghouse,4,0
"1,2,1,3,2,1,3",public_pool,4,0
"1,2,1,3,2,1,3",subsidized_catch_up,4,4
"1,2,1,3,2,1,3",central_cap2,4,0
"1,2,1,3,2,1,3",equity_cap2,4,0
"1,2,1,3,2,1,3",central_full,4,0
"2,2,1,1,0,2,5",bilateral_3pass,3,0
"2,2,1,1,0,2,5",clearinghouse,3,0
"2,2,1,1,0,2,5",public_pool,3,0
"2,2,1,1,0,2,5",subsidized_catch_up,3,0
"2,2,1,1,0,2,5",central_cap2,3,0
"2,2,1,1,0,2,5",equity_cap2,3,3
"2,2,1,1,0,2,5",central_full,3,0
"2,2,0,2,1,1,1",bilateral_3pass,7,5
"2,2,0,2,1,1,1",clearinghouse,7,1
"2,2,0,2,1,1,1",public_pool,7,0
"2,2,0,2,1,1,1",subsidized_catch_up,7,0
"2,2,0,2,1,1,1",central_cap2,7,1
"2,2,0,2,1,1,1",equity_cap2,7,0
"2,2,0,2,1,1,1",central_full,7,0
"3,2,1,1,2,0,6",bilateral_3pass,1,0
"3,2,1,1,2,0,6",clearinghouse,1,1
"3,2,1,1,2,0,6",public_pool,1,0
"3,2,1,1,2,0,6",subsidized_catch_up,1,0
"3,2,1,1,2,0,6",central_cap2,1,0
"3,2,1,1,2,0,6",equity_cap2,1,0
"3,2,1,1,2,0,6",central_full,1,0
"3,1,0,0,2,2,5",bilateral_3pass,1,1
"3,1,0,0,2,2,5",clearinghouse,1,0
"3,1,0,0,2,2,5",public_pool,1,0
"3,1,0,0,2,2,5",subsidized_catch_up,1,0
"3,1,0,0,2,2,5",central_cap2,1,0
"3,1,0,0,2,2,5",equity_cap2,1,0
"3,1,0,0,2,2,5",central_full,1,0
"2,2,1,3,1,1,4",bilateral_3pass,8,1
"2,2,1,3,1,1,4",clearinghouse,8,7
"2,2,1,3,1,1,4",public_pool,8,0
"2,2,1,3,1,1,4",subsidized_catch_up,8,0
"2,2,1,3,1,1,4",central_cap2,8,0
"2,2,1,3,1,1,4",equity_cap2,8,0
"2,2,1,3,1,1,4",central_full,8,0
"3,2,2,1,0,1,3",bilateral_3pass,2,2
"3,2,2,1,0,1,3",clearinghouse,2,0
"3,2,2,1,0,1,3",public_pool,2,0
"3,2,2,1,0,1,3",subsidized_catch_up,2,0
"3,2,2,1,0,1,3",central_cap2,2,0
"3,2,2,1,0,1,3",equity_cap2,2,0
"3,2,2,1,0,1,3",central_full,2,0
"2,2,2,2,2,2,5",bilateral_3pass,7,0
"2,2,2,2,2,2,5",clearinghouse,7,7
"2,2,2,2,2,2,5",public_pool,7,0
"2,2,2,2,2,2,5",subsidized_catch_up,7,0
"2,2,2,2,2,2,5",central_cap2,7,0
"2,2,2,2,2,2,5",equity_cap2,7,0
"2,2,2,2,2,2,5",central_full,7,0
"2,2,1,3,1,0,2",bilateral_3pass,8,0
"2,2,1,3,1,0,2",clearinghouse,8,0
"2,2,1,3,1,0,2",public_pool,8,8
"2,2,1,3,1,0,2",subsidized_catch_up,8,0
"2,2,1,3,1,0,2",central_cap2,8,0
"2,2,1,3,1,0,2",equity_cap2,8,0
"2,2,1,3,1,0,2",central_full,8,0
"3,2,2,2,0,2,1",bilateral_3pass,3,2
"3,2,2,2,0,2,1",clearinghouse,3,0
"3,2,2,2,0,2,1",public_pool,3,0
"3,2,2,2,0,2,1",subsidized_catch_up,3,0
"3,2,2,2,0,2,1",central_cap2,3,1
"3,2,2,2,0,2,1",equity_cap2,3,0
"3,2,2,2,0,2,1",central_full,3,0
"2,3,1,3,2,2,1",bilateral_3pass,1,0
"2,3,1,3,2,2,1",clearinghouse,1,0
"2,3,1,3,2,2,1",public_pool,1,0
"2,3,1,3,2,2,1",subsidized_catch_up,1,1
"2,3,1,3,2,2,1",central_cap2,1,0
"2,3,1,3,2,2,1",equity_cap2,1,0
"2,3,1,3,2,2,1",central_full,1,0
"3,1,2,1,2,2,6",bilateral_3pass,10,10
"3,1,2,1,2,2,6",clearinghouse,10,0
"3,1,2,1,2,2,6",public_pool,10,0
"3,1,2,1,2,2,6",subsidized_catch_up,10,0
"3,1,2,1,2,2,6",central_cap2,10,0
"3,1,2,1,2,2,6",equity_cap2,10,0
"3,1,2,1,2,2,6",central_full,10,0
"2,2,1,2,1,1,5",bilateral_3pass,14,1
"2,2,1,2,1,1,5",clearinghouse,14,0
"2,2,1,2,1,1,5",public_pool,14,0
"2,2,1,2,1,1,5",subsidized_catch_up,14,12
"2,2,1,2,1,1,5",central_cap2,14,0
"2,2,1,2,1,1,5",equity_cap2,14,1
"2,2,1,2,1,1,5",central_full,14,0
"2,2,2,1,1,2,5",bilateral_3pass,5,5
"2,2,2,1,1,2,5",clearinghouse,5,0
"2,2,2,1,1,2,5",public_pool,5,0
"2,2,2,1,1,2,5",subsidized_catch_up,5,0
"2,2,2,1,1,2,5",central_cap2,5,0
"2,2,2,1,1,2,5",equity_cap2,5,0
"2,2,2,1,1,2,5",central_full,5,0
"2,2,0,2,2,1,1",bilateral_3pass,4,0
"2,2,0,2,2,1,1",clearinghouse,4,4
"2,2,0,2,2,1,1",public_pool,4,0
"2,2,0,2,2,1,1",subsidized_catch_up,4,0
"2,2,0,2,2,1,1",central_cap2,4,0
"2,2,0,2,2,1,1",equity_cap2,4,0
"2,2,0,2,2,1,1",central_full,4,0
"3,3,2,3,2,2,1",bilateral_3pass,2,0
"3,3,2,3,2,2,1",clearinghouse,2,0
"3,3,2,3,2,2,1",public_pool,2,0
"3,3,2,3,2,2,1",subsidized_catch_up,2,0
"3,3,2,3,2,2,1",central_cap2,2,0
"3,3,2,3,2,2,1",equity_cap2,2,0
"3,3,2,3,2,2,1",central_full,2,2
"3,1,2,3,2,2,6",bilateral_3pass,6,6
"3,1,2,3,2,2,6",clearinghouse,6,0
"3,1,2,3,2,2,6",public_pool,6,0
"3,1,2,3,2,2,6",subsidized_catch_up,6,0
"3,1,2,3,2,2,6",central_cap2,6,0
"3,1,2,3,2,2,6",equity_cap2,6,0
"3,1,2,3,2,2,6",central_full,6,0
"1,1,2,2,2,0,0",bilateral_3pass,1,1
"1,1,2,2,2,0,0",clearinghouse,1,0
"1,1,2,2,2,0,0",public_pool,1,0
"1,1,2,2,2,0,0",subsidized_catch_up,1,0
"1,1,2,2,2,0,0",central_cap2,1,0
"1,1,2,2,2,0,0",equity_cap2,1,0
"1,1,2,2,2,0,0",central_full,1,0
"0,2,1,2,0,2,0",bilateral_3pass,4,0
"0,2,1,2,0,2,0",clearinghouse,4,4
"0,2,1,2,0,2,0",public_pool,4,0
"0,2,1,2,0,2,0",subsidized_catch_up,4,0
"0,2,1,2,0,2,0",central_cap2,4,0
"0,2,1,2,0,2,0",equity_cap2,4,0
"0,2,1,2,0,2,0",central_full,4,0
"2,3,2,3,2,2,0",bilateral_3pass,30,1
"2,3,2,3,2,2,0",clearinghouse,30,1
"2,3,2,3,2,2,0",public_pool,30,27
"2,3,2,3,2,2,0",subsidized_catch_up,30,0
"2,3,2,3,2,2,0",central_cap2,30,1
"2,3,2,3,2,2,0",equity_cap2,30,0
"2,3,2,3,2,2,0",central_full,30,0
"1,1,1,3,0,0,6",bilateral_3pass,16,16
"1,1,1,3,0,0,6",clearinghouse,16,0
"1,1,1,3,0,0,6",public_pool,16,0
"1,1,1,3,0,0,6",subsidized_catch_up,16,0
"1,1,1,3,0,0,6",central_cap2,16,0
"1,1,1,3,0,0,6",equity_cap2,16,0
"1,1,1,3,0,0,6",central_full,16,0
"2,1,0,3,0,0,1",bilateral_3pass,1,1
"2,1,0,3,0,0,1",clearinghouse,1,0
"2,1,0,3,0,0,1",public_pool,1,0
"2,1,0,3,0,0,1",subsidized_catch_up,1,0
"2,1,0,3,0,0,1",central_cap2,1,0
"2,1,0,3,0,0,1",equity_cap2,1,0
"2,1,0,3,0,0,1",central_full,1,0
"3,2,0,3,2,1,4",bilateral_3pass,20,0
"3,2,0,3,2,1,4",clearinghouse,20,1
"3,2,0,3,2,1,4",public_pool,20,0
"3,2,0,3,2,1,4",subsidized_catch_up,20,18
"3,2,0,3,2,1,4",central_cap2,20,1
"3,2,0,3,2,1,4",equity_cap2,20,0
"3,2,0,3,2,1,4",central_full,20,0
"3,2,2,3,0,0,0",bilateral_3pass,4,0
"3,2,2,3,0,0,0",clearinghouse,4,4
"3,2,2,3,0,0,0",public_pool,4,0
"3,2,2,3,0,0,0",subsidized_catch_up,4,0
"3,2,2,3,0,0,0",central_cap2,4,0
"3,2,2,3,0,0,0",equity_cap2,4,0
"3,2,2,3,0,0,0",central_full,4,0
"3,1,0,3,0,1,1",bilateral_3pass,4,4
"3,1,0,3,0,1,1",clearinghouse,4,0
"3,1,0,3,0,1,1",public_pool,4,0
"3,1,0,3,0,1,1",subsidized_catch_up,4,0
"3,1,0,3,0,1,1",central_cap2,4,0
"3,1,0,3,0,1,1",equity_cap2,4,0
"3,1,0,3,0,1,1",central_full,4,0
"3,1,1,1,2,1,6",bilateral_3pass,27,27
"3,1,1,1,2,1,6",clearinghouse,27,0
"3,1,1,1,2,1,6",public_pool,27,0
"3,1,1,1,2,1,6",subsidized_catch_up,27,0
"3,1,1,1,2,1,6",central_cap2,27,0
"3,1,1,1,2,1,6",equity_cap2,27,0
"3,1,1,1,2,1,6",central_full,27,0
"3,2,2,2,1,1,5",bilateral_3pass,1,0
"3,2,2,2,1,1,5",clearinghouse,1,0
"3,2,2,2,1,1,5",public_pool,1,0
"3,2,2,2,1,1,5",subsidized_catch_up,1,1
"3,2,2,2,1,1,5",central_cap2,1,0
"3,2,2,2,1,1,5",equity_cap2,1,0
"3,2,2,2,1,1,5",central_full,1,0
"1,2,2,2,2,2,0",bilateral_3pass,4,0
"1,2,2,2,2,2,0",clearinghouse,4,0
"1,2,2,2,2,2,0",public_pool,4,0
"1,2,2,2,2,2,0",subsidized_catch_up,4,4
"1,2,2,2,2,2,0",central_cap2,4,0
"1,2,2,2,2,2,0",equity_cap2,4,0
"1,2,2,2,2,2,0",central_full,4,0
"1,1,2,1,1,1,6",bilateral_3pass,3,3
"1,1,2,1,1,1,6",clearinghouse,3,0
"1,1,2,1,1,1,6",public_pool,3,0
"1,1,2,1,1,1,6",subsidized_catch_up,3,0
"1,1,2,1,1,1,6",central_cap2,3,0
"1,1,2,1,1,1,6",equity_cap2,3,0
"1,1,2,1,1,1,6",central_full,3,0
"3,2,2,1,2,2,6",bilateral_3pass,1,1
"3,2,2,1,2,2,6",clearinghouse,1,0
"3,2,2,1,2,2,6",public_pool,1,0
"3,2,2,1,2,2,6",subsidized_catch_up,1,0
"3,2,2,1,2,2,6",central_cap2,1,0
"3,2,2,1,2,2,6",equity_cap2,1,0
"3,2,2,1,2,2,6",central_full,1,0
"2,1,0,1,1,0,2",bilateral_3pass,1,1
"2,1,0,1,1,0,2",clearinghouse,1,0
"2,1,0,1,1,0,2",public_pool,1,0
"2,1,0,1,1,0,2",subsidized_catch_up,1,0
"2,1,0,1,1,0,2",central_cap2,1,0
"2,1,0,1,1,0,2",equity_cap2,1,0
"2,1,0,1,1,0,2",central_full,1,0
"2,2,1,1,0,1,2",bilateral_3pass,6,0
"2,2,1,1,0,1,2",clearinghouse,6,6
"2,2,1,1,0,1,2",public_pool,6,0
"2,2,1,1,0,1,2",subsidized_catch_up,6,0
"2,2,1,1,0,1,2",central_cap2,6,0
"2,2,1,1,0,1,2",equity_cap2,6,0
"2,2,1,1,0,1,2",central_full,6,0
"2,3,1,2,1,0,0",bilateral_3pass,15,0
"2,3,1,2,1,0,0",clearinghouse,15,0
"2,3,1,2,1,0,0",public_pool,15,0
"2,3,1,2,1,0,0",subsidized_catch_up,15,0
"2,3,1,2,1,0,0",central_cap2,15,15
"2,3,1,2,1,0,0",equity_cap2,15,0
"2,3,1,2,1,0,0",central_full,15,0
"3,3,1,3,2,2,2",bilateral_3pass,4,3
"3,3,1,3,2,2,2",clearinghouse,4,0
"3,3,1,3,2,2,2",public_pool,4,0
"3,3,1,3,2,2,2",subsidized_catch_up,4,0
"3,3,1,3,2,2,2",central_cap2,4,0
"3,3,1,3,2,2,2",equity_cap2,4,1
"3,3,1,3,2,2,2",central_full,4,0
"1,3,1,2,2,1,0",bilateral_3pass,7,6
"1,3,1,2,2,1,0",clearinghouse,7,1
"1,3,1,2,2,1,0",public_pool,7,0
"1,3,1,2,2,1,0",subsidized_catch_up,7,0
"1,3,1,2,2,1,0",central_cap2,7,0
"1,3,1,2,2,1,0",equity_cap2,7,0
"1,3,1,2,2,1,0",central_full,7,0
"2,2,2,3,1,0,1",bilateral_3pass,7,7
"2,2,2,3,1,0,1",clearinghouse,7,0
"2,2,2,3,1,0,1",public_pool,7,0
"2,2,2,3,1,0,1",subsidized_catch_up,7,0
"2,2,2,3,1,0,1",central_cap2,7,0
"2,2,2,3,1,0,1",equity_cap2,7,0
"2,2,2,3,1,0,1",central_full,7,0
"3,1,0,2,0,2,4",bilateral_3pass,1,1
"3,1,0,2,0,2,4",clearinghouse,1,0
"3,1,0,2,0,2,4",public_pool,1,0
"3,1,0,2,0,2,4",subsidized_catch_up,1,0
"3,1,0,2,0,2,4",central_cap2,1,0
"3,1,0,2,0,2,4",equity_cap2,1,0
"3,1,0,2,0,2,4",central_full,1,0
"2,2,1,2,0,1,2",bilateral_3pass,9,0
"2,2,1,2,0,1,2",clearinghouse,9,1
"2,2,1,2,0,1,2",public_pool,9,7
"2,2,1,2,0,1,2",subsidized_catch_up,9,1
"2,2,1,2,0,1,2",central_cap2,9,0
"2,2,1,2,0,1,2",equity_cap2,9,0
"2,2,1,2,0,1,2",central_full,9,0
"2,2,0,3,0,2,3",bilateral_3pass,3,2
"2,2,0,3,0,2,3",clearinghouse,3,1
"2,2,0,3,0,2,3",public_pool,3,0
"2,2,0,3,0,2,3",subsidized_catch_up,3,0
"2,2,0,3,0,2,3",central_cap2,3,0
"2,2,0,3,0,2,3",equity_cap2,3,0
"2,2,0,3,0,2,3",central_full,3,0
